TRAITID	SORT	TRAIT	plat	SHORTNAME	id
PM40569	4351	X-17628 [plasma]	PM	PM: X-17628	PM: X-17628
PM40570	4352	X-17629 [plasma]	PM	PM: X-17629	PM: X-17629
PM40595	4353	X-17653 [plasma]	PM	PM: X-17653	PM: X-17653
PM40596	4354	X-17654 [plasma]	PM	PM: X-17654	PM: X-17654
PM40597	4355	X-17655 [plasma]	PM	PM: X-17655	PM: X-17655
PM40598	4356	X-17656 [plasma]	PM	PM: X-17656	PM: X-17656
PM40708	4005	pregnanediol-3-glucuronide [plasma]	PM	PM: pregnanediol-3-glucuronide	PM: pregnanediol-3-glucuronide
PM40779	4358	X-17682 [plasma]	PM	PM: X-17682	PM: X-17682
PM40782	4359	X-17685 [plasma]	PM	PM: X-17685	PM: X-17685
PM40787	4360	X-17690 [plasma]	PM	PM: X-17690	PM: X-17690
PM40803	4364	X-17706 [plasma]	PM	PM: X-17706	PM: X-17706
PM41243	4366	X-18140 [plasma]	PM	PM: X-18140	PM: X-18140
PM41325	4368	X-18221 [plasma]	PM	PM: X-18221	PM: X-18221
PM41353	4370	X-18249 [plasma]	PM	PM: X-18249	PM: X-18249
PM41754	3902	heme [plasma]	PM	PM: heme	PM: heme
PM41833	4375	X-18601 [plasma]	PM	PM: X-18601	PM: X-18601
PM41836	4376	X-18602 [plasma]	PM	PM: X-18602	PM: X-18602
PM42087	3919	indoleacetylglutamine [plasma]	PM	PM: indoleacetylglutamine	PM: indoleacetylglutamine
PM42103	3743	3-hydroxypropanoate [plasma]	PM	PM: 3-hydroxypropanoate	PM: 3-hydroxypropanoate
PM42107	3787	alpha-ketobutyrate [plasma]	PM	PM: alpha-ketobutyrate	PM: alpha-ketobutyrate
PM42115	4380	X-18752 [plasma]	PM	PM: X-18752	PM: X-18752
PM42139	4381	X-18774 [plasma]	PM	PM: X-18774	PM: X-18774
PM42154	4383	X-18779 [plasma]	PM	PM: X-18779	PM: X-18779
PM42271	4384	X-18886 [plasma]	PM	PM: X-18886	PM: X-18886
PM42286	4385	X-18901 [plasma]	PM	PM: X-18901	PM: X-18901
PM42298	4386	X-18913 [plasma]	PM	PM: X-18913	PM: X-18913
PM42299	4387	X-18914 [plasma]	PM	PM: X-18914	PM: X-18914
PM42307	4388	X-18922 [plasma]	PM	PM: X-18922	PM: X-18922
PM42314	4389	X-18929 [plasma]	PM	PM: X-18929	PM: X-18929
PM42325	4391	X-18938 [plasma]	PM	PM: X-18938	PM: X-18938
PM42489	3711	2-hydroxydecanoic acid [plasma]	PM	PM: 2-hydroxydecanoic acid	PM: 2-hydroxydecanoic acid
PM42493	3763	4-methylcatechol sulfate [plasma]	PM	PM: 4-methylcatechol sulfate	PM: 4-methylcatechol sulfate
PM42494	3746	3-methyl catechol sulfate 1 [plasma]	PM	PM: 3-methyl catechol sulfate 1	PM: 3-methyl catechol sulfate 1
PM42544	4398	X-19137 [plasma]	PM	PM: X-19137	PM: X-19137
PM42548	4401	X-19141 [plasma]	PM	PM: X-19141	PM: X-19141
PM42549	4402	X-19142 [plasma]	PM	PM: X-19142	PM: X-19142
PM42552	4405	X-19145 [plasma]	PM	PM: X-19145	PM: X-19145
PM42554	4406	X-19147 [plasma]	PM	PM: X-19147	PM: X-19147
PM42659	4408	X-19183 [plasma]	PM	PM: X-19183	PM: X-19183
PM42887	4412	X-19411 [plasma]	PM	PM: X-19411	PM: X-19411
PM42913	4415	X-19437 [plasma]	PM	PM: X-19437	PM: X-19437
PM42914	4416	X-19438 [plasma]	PM	PM: X-19438	PM: X-19438
PM43027	3661	1,11-Undecanedicarboxylic acid [plasma]	PM	PM: 1,11-Undecanedicarboxylic acid	PM: 1,11-Undecanedicarboxylic acid
PM5086	3854	dimethylglycine [plasma]	PM	PM: dimethylglycine	PM: dimethylglycine
PM513	3839	creatinine [plasma]	PM	PM: creatinine	PM: creatinine
PM527	3930	lactate [plasma]	PM	PM: lactate	PM: lactate
PM53	3888	glutamine [plasma]	PM	PM: glutamine	PM: glutamine
PM54	4052	tryptophan [plasma]	PM	PM: tryptophan	PM: tryptophan
PM541	3760	4-hydroxyphenylacetate [plasma]	PM	PM: 4-hydroxyphenylacetate	PM: 4-hydroxyphenylacetate
PM542	3738	3-hydroxybutyrate (BHBA) [plasma]	PM	PM: 3-hydroxybutyrate (BHBA)	PM: 3-hydroxybutyrate (BHBA)
PM569	3814	caffeine [plasma]	PM	PM: caffeine	PM: caffeine
PM575	3794	arabinose [plasma]	PM	PM: arabinose	PM: arabinose
PM584	3945	mannose [plasma]	PM	PM: mannose	PM: mannose
PM587	3885	gluconate [plasma]	PM	PM: gluconate	PM: gluconate
PM59	3907	histidine [plasma]	PM	PM: histidine	PM: histidine
PM594	3974	nicotinamide [plasma]	PM	PM: nicotinamide	PM: nicotinamide
PM599	4016	pyruvate [plasma]	PM	PM: pyruvate	PM: pyruvate
PM60	3934	leucine [plasma]	PM	PM: leucine	PM: leucine
PM606	4058	uridine [plasma]	PM	PM: uridine	PM: uridine
PM63	3827	cholesterol [plasma]	PM	PM: cholesterol	PM: cholesterol
PM64	3998	phenylalanine [plasma]	PM	PM: phenylalanine	PM: phenylalanine
PMEATEMP	229	Body temperature (C) [CLIN]	CLIN	CLIN: Body temperature (C)	CLIN: Body temperature (C)
Pneumonia	10491	Pneumonia	GWAS	GWAS: Pneumonia	GWAS: Pneumonia
Polychlorinated biphenyl levels	10492	Polychlorinated biphenyl levels	GWAS	GWAS: Polychlorinated biphenyl levels	GWAS: Polychlorinated biphenyl levels
Post bronchodilator FEV1	10493	Post bronchodilator FEV1	GWAS	GWAS: Post bronchodilator FEV1	GWAS: Post bronchodilator FEV1
Post bronchodilator FEV1/FVC ratio	10494	Post bronchodilator FEV1/FVC ratio	GWAS	GWAS: Post bronchodilator FEV1/FVC ratio	GWAS: Post bronchodilator FEV1/FVC ratio
Post bronchodilator FEV1/FVC ratio in COPD	10495	Post bronchodilator FEV1/FVC ratio in COPD	GWAS	GWAS: Post bronchodilator FEV1/FVC ratio in COPD	GWAS: Post bronchodilator FEV1/FVC ratio in COPD
Posterior cortical atrophy and Alzheimer's disease	10496	Posterior cortical atrophy and Alzheimer's disease	GWAS	GWAS: Posterior cortical atrophy and Alzheimer's disease	GWAS: Posterior cortical atrophy and Alzheimer's disease
Primary biliary cholangitis	10497	Primary biliary cholangitis	GWAS	GWAS: Primary biliary cholangitis	GWAS: Primary biliary cholangitis
Primary sclerosing cholangitis	10498	Primary sclerosing cholangitis	GWAS	GWAS: Primary sclerosing cholangitis	GWAS: Primary sclerosing cholangitis
Progranulin levels	10499	Progranulin levels	GWAS	GWAS: Progranulin levels	GWAS: Progranulin levels
Prostate cancer	10500	Prostate cancer	GWAS	GWAS: Prostate cancer	GWAS: Prostate cancer
Protein C levels	10501	Protein C levels	GWAS	GWAS: Protein C levels	GWAS: Protein C levels
Protein levels in obesity	10502	Protein levels in obesity	GWAS	GWAS: Protein levels in obesity	GWAS: Protein levels in obesity
Protein quantitative trait loci	10503	Protein quantitative trait loci	GWAS	GWAS: Protein quantitative trait loci	GWAS: Protein quantitative trait loci
Prothrombin time	10504	Prothrombin time	GWAS	GWAS: Prothrombin time	GWAS: Prothrombin time
PUFA	199	Polyunsaturated fatty acids [mmol/l] [BRAIN]	BRAIN	BRAIN: Polyunsaturated fatty acids	BRAIN: Polyunsaturated fatty acids
PUFA/FA	206	Ratio of polyunsaturated fatty acids to total fatty acids [%] [BRAIN]	BRAIN	BRAIN: Ratio of polyunsaturated fatty acids to total fatty acids	BRAIN: Ratio of polyunsaturated fatty acids to total fatty acids
Pulmonary function	10505	Pulmonary function	GWAS	GWAS: Pulmonary function	GWAS: Pulmonary function
Pulse pressure	10506	Pulse pressure	GWAS	GWAS: Pulse pressure	GWAS: Pulse pressure
QT interval (tricyclic/tetracyclic antidepressant use interaction)	10507	QT interval (tricyclic/tetracyclic antidepressant use interaction)	GWAS	GWAS: QT interval (tricyclic/tetracyclic antidepressant use interaction)	GWAS: QT interval (tricyclic/tetracyclic antidepressant use interaction)
Rate of cognitive decline in Alzheimer's disease	10508	Rate of cognitive decline in Alzheimer's disease	GWAS	GWAS: Rate of cognitive decline in Alzheimer's disease	GWAS: Rate of cognitive decline in Alzheimer's disease
Red blood cell count	10509	Red blood cell count	GWAS	GWAS: Red blood cell count	GWAS: Red blood cell count
Red blood cell traits	10510	Red blood cell traits	GWAS	GWAS: Red blood cell traits	GWAS: Red blood cell traits
Red cell distribution width	10511	Red cell distribution width	GWAS	GWAS: Red cell distribution width	GWAS: Red cell distribution width
Refractive error	10512	Refractive error	GWAS	GWAS: Refractive error	GWAS: Refractive error
Remnant-C	174	Remnant cholesterol (non-HDL, non-LDL -cholesterol) [mmol/l] [BRAIN]	BRAIN	BRAIN: Remnant cholesterol (non-HDL, non-LDL -cholesterol)	BRAIN: Remnant cholesterol (non-HDL, non-LDL -cholesterol)
Renal function-related traits (urea)	10513	Renal function-related traits (urea)	GWAS	GWAS: Renal function-related traits (urea)	GWAS: Renal function-related traits (urea)
Renal underexcretion gout	10514	Renal underexcretion gout	GWAS	GWAS: Renal underexcretion gout	GWAS: Renal underexcretion gout
Respiratory diseases	10515	Respiratory diseases	GWAS	GWAS: Respiratory diseases	GWAS: Respiratory diseases
Response to cytidine analogues (gemcitabine)	10516	Response to cytidine analogues (gemcitabine)	GWAS	GWAS: Response to cytidine analogues (gemcitabine)	GWAS: Response to cytidine analogues (gemcitabine)
Response to statin therapy	10517	Response to statin therapy	GWAS	GWAS: Response to statin therapy	GWAS: Response to statin therapy
Response to statins (LDL cholesterol change)	10518	Response to statins (LDL cholesterol change)	GWAS	GWAS: Response to statins (LDL cholesterol change)	GWAS: Response to statins (LDL cholesterol change)
Response to statins (LDL cholesterol percent change)	10519	Response to statins (LDL cholesterol percent change)	GWAS	GWAS: Response to statins (LDL cholesterol percent change)	GWAS: Response to statins (LDL cholesterol percent change)
Reticulocyte count	10520	Reticulocyte count	GWAS	GWAS: Reticulocyte count	GWAS: Reticulocyte count
Reticulocyte fraction of red cells	10521	Reticulocyte fraction of red cells	GWAS	GWAS: Reticulocyte fraction of red cells	GWAS: Reticulocyte fraction of red cells
Rheumatoid arthritis	10522	Rheumatoid arthritis	GWAS	GWAS: Rheumatoid arthritis	GWAS: Rheumatoid arthritis
Rheumatoid arthritis (ACPA-positive)	10523	Rheumatoid arthritis (ACPA-positive)	GWAS	GWAS: Rheumatoid arthritis (ACPA-positive)	GWAS: Rheumatoid arthritis (ACPA-positive)
S-HDL-C	95	Total cholesterol in small HDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Total cholesterol in small HDL	BRAIN: Total cholesterol in small HDL
S-HDL-C_%	165	Total cholesterol to total lipids ratio in small HDL  [%] [BRAIN]	BRAIN	BRAIN: Total cholesterol to total lipids ratio in small HDL	BRAIN: Total cholesterol to total lipids ratio in small HDL
S-HDL-CE	96	Cholesterol esters in small HDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Cholesterol esters in small HDL	BRAIN: Cholesterol esters in small HDL
S-HDL-CE_%	166	Cholesterol esters to total lipids ratio in small HDL  [%] [BRAIN]	BRAIN	BRAIN: Cholesterol esters to total lipids ratio in small HDL	BRAIN: Cholesterol esters to total lipids ratio in small HDL
S-HDL-FC	97	Free cholesterol in small HDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Free cholesterol in small HDL	BRAIN: Free cholesterol in small HDL
S-HDL-FC_%	167	Free cholesterol to total lipids ratio in small HDL  [%] [BRAIN]	BRAIN	BRAIN: Free cholesterol to total lipids ratio in small HDL	BRAIN: Free cholesterol to total lipids ratio in small HDL
S-HDL-L	93	Total lipids in small HDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Total lipids in small HDL	BRAIN: Total lipids in small HDL
S-HDL-P	92	Concentration of small HDL particles [mol/l] [BRAIN]	BRAIN	BRAIN: Concentration of small HDL particles	BRAIN: Concentration of small HDL particles
S-HDL-PL	94	Phospholipids in small HDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Phospholipids in small HDL	BRAIN: Phospholipids in small HDL
S-HDL-PL_%	164	Phospholipids to total lipds ratio in small HDL  [%] [BRAIN]	BRAIN	BRAIN: Phospholipids to total lipds ratio in small HDL	BRAIN: Phospholipids to total lipds ratio in small HDL
S-HDL-TG	98	Triglycerides in small HDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Triglycerides in small HDL	BRAIN: Triglycerides in small HDL
S-HDL-TG_%	168	Triglycerides to total lipids ratio in small HDL  [%] [BRAIN]	BRAIN	BRAIN: Triglycerides to total lipids ratio in small HDL	BRAIN: Triglycerides to total lipids ratio in small HDL
S-LDL-C	67	Total cholesterol in small LDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Total cholesterol in small LDL	BRAIN: Total cholesterol in small LDL
S-LDL-C_%	145	Total cholesterol to total lipids ratio in small LDL  [%] [BRAIN]	BRAIN	BRAIN: Total cholesterol to total lipids ratio in small LDL	BRAIN: Total cholesterol to total lipids ratio in small LDL
S-LDL-CE	68	Cholesterol esters in small LDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Cholesterol esters in small LDL	BRAIN: Cholesterol esters in small LDL
S-LDL-FC	69	Free cholesterol in small LDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Free cholesterol in small LDL	BRAIN: Free cholesterol in small LDL
S-LDL-L	65	Total lipids in small LDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Total lipids in small LDL	BRAIN: Total lipids in small LDL
S-LDL-PL	66	Phospholipids in small LDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Phospholipids in small LDL	BRAIN: Phospholipids in small LDL
S-LDL-TG	70	Triglycerides in small LDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Triglycerides in small LDL	BRAIN: Triglycerides in small LDL
S-LDL-TG_%	148	Triglycerides to total lipids ratio in small LDL  [%] [BRAIN]	BRAIN	BRAIN: Triglycerides to total lipids ratio in small LDL	BRAIN: Triglycerides to total lipids ratio in small LDL
S-VLDL-C	32	Total cholesterol in small VLDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Total cholesterol in small VLDL	BRAIN: Total cholesterol in small VLDL
S-VLDL-C_%	120	Total cholesterol to total lipids ratio in small VLDL  [%] [BRAIN]	BRAIN	BRAIN: Total cholesterol to total lipids ratio in small VLDL	BRAIN: Total cholesterol to total lipids ratio in small VLDL
S-VLDL-CE	33	Cholesterol esters in small VLDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Cholesterol esters in small VLDL	BRAIN: Cholesterol esters in small VLDL
S-VLDL-CE_%	121	Cholesterol esters to total lipids ratio in small VLDL  [%] [BRAIN]	BRAIN	BRAIN: Cholesterol esters to total lipids ratio in small VLDL	BRAIN: Cholesterol esters to total lipids ratio in small VLDL
S-VLDL-FC	34	Free cholesterol in small VLDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Free cholesterol in small VLDL	BRAIN: Free cholesterol in small VLDL
S-VLDL-FC_%	122	Free cholesterol to total lipids ratio in small VLDL  [%] [BRAIN]	BRAIN	BRAIN: Free cholesterol to total lipids ratio in small VLDL	BRAIN: Free cholesterol to total lipids ratio in small VLDL
S-VLDL-L	30	Total lipids in small VLDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Total lipids in small VLDL	BRAIN: Total lipids in small VLDL
S-VLDL-PL	31	Phospholipids in small VLDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Phospholipids in small VLDL	BRAIN: Phospholipids in small VLDL
S-VLDL-PL_%	119	Phospholipids to total lipds ratio in small VLDL  [%] [BRAIN]	BRAIN	BRAIN: Phospholipids to total lipds ratio in small VLDL	BRAIN: Phospholipids to total lipds ratio in small VLDL
S-VLDL-TG	35	Triglycerides in small VLDL  [mmol/l] [BRAIN]	BRAIN	BRAIN: Triglycerides in small VLDL	BRAIN: Triglycerides in small VLDL
S-VLDL-TG_%	123	Triglycerides to total lipids ratio in small VLDL  [%] [BRAIN]	BRAIN	BRAIN: Triglycerides to total lipids ratio in small VLDL	BRAIN: Triglycerides to total lipids ratio in small VLDL
Schizophrenia	10524	Schizophrenia	GWAS	GWAS: Schizophrenia	GWAS: Schizophrenia
Seasonality and depression	10525	Seasonality and depression	GWAS	GWAS: Seasonality and depression	GWAS: Seasonality and depression
Select biomarker traits	10526	Select biomarker traits	GWAS	GWAS: Select biomarker traits	GWAS: Select biomarker traits
Selective IgA deficiency	10527	Selective IgA deficiency	GWAS	GWAS: Selective IgA deficiency	GWAS: Selective IgA deficiency
Self-reported math ability (MTAG)	10528	Self-reported math ability (MTAG)	GWAS	GWAS: Self-reported math ability (MTAG)	GWAS: Self-reported math ability (MTAG)
Sensitivity to environmental stress and adversity	10529	Sensitivity to environmental stress and adversity	GWAS	GWAS: Sensitivity to environmental stress and adversity	GWAS: Sensitivity to environmental stress and adversity
Serum-C	172	Serum total cholesterol [mmol/l] [BRAIN]	BRAIN	BRAIN: Serum total cholesterol	BRAIN: Serum total cholesterol
Serum-TG	181	Serum total triglycerides [mmol/l] [BRAIN]	BRAIN	BRAIN: Serum total triglycerides	BRAIN: Serum total triglycerides
Serum 25-Hydroxyvitamin D levels	10530	Serum 25-Hydroxyvitamin D levels	GWAS	GWAS: Serum 25-Hydroxyvitamin D levels	GWAS: Serum 25-Hydroxyvitamin D levels
Serum alkaline phosphatase levels	10531	Serum alkaline phosphatase levels	GWAS	GWAS: Serum alkaline phosphatase levels	GWAS: Serum alkaline phosphatase levels
Serum bilirubin levels in metabolic syndrome	10532	Serum bilirubin levels in metabolic syndrome	GWAS	GWAS: Serum bilirubin levels in metabolic syndrome	GWAS: Serum bilirubin levels in metabolic syndrome
Serum carcinoembryonic antigen levels	10533	Serum carcinoembryonic antigen levels	GWAS	GWAS: Serum carcinoembryonic antigen levels	GWAS: Serum carcinoembryonic antigen levels
Serum galactose-deficient IgA1 levels	10534	Serum galactose-deficient IgA1 levels	GWAS	GWAS: Serum galactose-deficient IgA1 levels	GWAS: Serum galactose-deficient IgA1 levels
Serum immune biomarker levels	10535	Serum immune biomarker levels	GWAS	GWAS: Serum immune biomarker levels	GWAS: Serum immune biomarker levels
Serum lipase activity	10536	Serum lipase activity	GWAS	GWAS: Serum lipase activity	GWAS: Serum lipase activity
Serum metabolite concentrations in chronic kidney disease	10537	Serum metabolite concentrations in chronic kidney disease	GWAS	GWAS: Serum metabolite concentrations in chronic kidney disease	GWAS: Serum metabolite concentrations in chronic kidney disease
Serum metabolite levels	10538	Serum metabolite levels	GWAS	GWAS: Serum metabolite levels	GWAS: Serum metabolite levels
Serum metabolite levels (CMS)	10539	Serum metabolite levels (CMS)	GWAS	GWAS: Serum metabolite levels (CMS)	GWAS: Serum metabolite levels (CMS)
Serum metabolite ratios in chronic kidney disease	10540	Serum metabolite ratios in chronic kidney disease	GWAS	GWAS: Serum metabolite ratios in chronic kidney disease	GWAS: Serum metabolite ratios in chronic kidney disease
Serum protein levels (sST2)	10541	Serum protein levels (sST2)	GWAS	GWAS: Serum protein levels (sST2)	GWAS: Serum protein levels (sST2)
Serum thyroid-stimulating hormone levels	10542	Serum thyroid-stimulating hormone levels	GWAS	GWAS: Serum thyroid-stimulating hormone levels	GWAS: Serum thyroid-stimulating hormone levels
Serum total protein level	10543	Serum total protein level	GWAS	GWAS: Serum total protein level	GWAS: Serum total protein level
Serum uric acid levels	10544	Serum uric acid levels	GWAS	GWAS: Serum uric acid levels	GWAS: Serum uric acid levels
SES_A2B	1776	bisect on biant [IgA]	IgA	IgA: SES_A2B bisect on biant	IgA: SES_A2B bisect on biant
SES_A2F	1775	fucose on biant [IgA]	IgA	IgA: SES_A2F fucose on biant	IgA: SES_A2F fucose on biant
SES_A2G	1773	gal on biant [IgA]	IgA	IgA: SES_A2G gal on biant	IgA: SES_A2G gal on biant
SES_A2GS	1777	sialo per gal on biant [IgA]	IgA	IgA: SES_A2GS sialo per gal on biant	IgA: SES_A2GS sialo per gal on biant
SES_A2S	1774	sialo on biant [IgA]	IgA	IgA: SES_A2S sialo on biant	IgA: SES_A2S sialo on biant
SES1H4N5F1S0	1685	SES1H4N5F1S0 [IgA]	IgA	IgA: SES1H4N5F1S0	IgA: SES1H4N5F1S0
SES1H4N5F1S1	1686	SES1H4N5F1S1 [IgA]	IgA	IgA: SES1H4N5F1S1	IgA: SES1H4N5F1S1
SES1H5N4F1S2	1687	SES1H5N4F1S2 [IgA]	IgA	IgA: SES1H5N4F1S2	IgA: SES1H5N4F1S2
SES1H5N5F0S1	1688	SES1H5N5F0S1 [IgA]	IgA	IgA: SES1H5N5F0S1	IgA: SES1H5N5F0S1
SES1H5N5F1S0	1689	SES1H5N5F1S0 [IgA]	IgA	IgA: SES1H5N5F1S0	IgA: SES1H5N5F1S0
SES1H5N5F1S1	1690	SES1H5N5F1S1 [IgA]	IgA	IgA: SES1H5N5F1S1	IgA: SES1H5N5F1S1
SES1H5N5F1S2	1691	SES1H5N5F1S2 [IgA]	IgA	IgA: SES1H5N5F1S2	IgA: SES1H5N5F1S2
Severe COVID-19 infection with respiratory failure (analysis I)	10545	Severe COVID-19 infection with respiratory failure (analysis I)	GWAS	GWAS: Severe COVID-19 infection with respiratory failure (analysis I)	GWAS: Severe COVID-19 infection with respiratory failure (analysis I)
Severe COVID-19 infection with respiratory failure (analysis II)	10546	Severe COVID-19 infection with respiratory failure (analysis II)	GWAS	GWAS: Severe COVID-19 infection with respiratory failure (analysis II)	GWAS: Severe COVID-19 infection with respiratory failure (analysis II)
Sex hormone-binding globulin levels	10548	Sex hormone-binding globulin levels	GWAS	GWAS: Sex hormone-binding globulin levels	GWAS: Sex hormone-binding globulin levels
Sex hormone-binding globulin levels adjusted for BMI	10549	Sex hormone-binding globulin levels adjusted for BMI	GWAS	GWAS: Sex hormone-binding globulin levels adjusted for BMI	GWAS: Sex hormone-binding globulin levels adjusted for BMI
Sex hormone levels	10547	Sex hormone levels	GWAS	GWAS: Sex hormone levels	GWAS: Sex hormone levels
SFA	201	Saturated fatty acids [mmol/l] [BRAIN]	BRAIN	BRAIN: Saturated fatty acids	BRAIN: Saturated fatty acids
SFA/FA	208	Ratio of saturated fatty acids to total fatty acids [%] [BRAIN]	BRAIN	BRAIN: Ratio of saturated fatty acids to total fatty acids	BRAIN: Ratio of saturated fatty acids to total fatty acids
Shoulder impingement syndrome	10550	Shoulder impingement syndrome	GWAS	GWAS: Shoulder impingement syndrome	GWAS: Shoulder impingement syndrome
Simvastatin-induced myopathy	10551	Simvastatin-induced myopathy	GWAS	GWAS: Simvastatin-induced myopathy	GWAS: Simvastatin-induced myopathy
SM(14:0)	2282	SM(14:0) [LD]	LD	LD: SM(14:0)	LD: SM(14:0)
SM(16:0)	2283	SM(16:0) [LD]	LD	LD: SM(16:0)	LD: SM(16:0)
SM(18:0)	2284	SM(18:0) [LD]	LD	LD: SM(18:0)	LD: SM(18:0)
SM(18:1)	2285	SM(18:1) [LD]	LD	LD: SM(18:1)	LD: SM(18:1)
SM(20:0)	2286	SM(20:0) [LD]	LD	LD: SM(20:0)	LD: SM(20:0)
SM(20:1)	2287	SM(20:1) [LD]	LD	LD: SM(20:1)	LD: SM(20:1)
SM(22:0)	2288	SM(22:0) [LD]	LD	LD: SM(22:0)	LD: SM(22:0)
SM(22:1)	2289	SM(22:1) [LD]	LD	LD: SM(22:1)	LD: SM(22:1)
SM(24:0)	2290	SM(24:0) [LD]	LD	LD: SM(24:0)	LD: SM(24:0)
SM(24:1)	2291	SM(24:1) [LD]	LD	LD: SM(24:1)	LD: SM(24:1)
SM(26:0)	2292	SM(26:0) [LD]	LD	LD: SM(26:0)	LD: SM(26:0)
SM(26:1)	2293	SM(26:1) [LD]	LD	LD: SM(26:1)	LD: SM(26:1)
SM.x	188	Sphingomyelins [mmol/l] [BRAIN]	BRAIN	BRAIN: Sphingomyelins	BRAIN: Sphingomyelins
SM.y	3122	SM [LD]	LD	LD: SM	LD: SM
SM[FA14:0]	3048	SM[FA14:0] [LD]	LD	LD: SM[FA14:0]	LD: SM[FA14:0]
SM[FA16:0]	3049	SM[FA16:0] [LD]	LD	LD: SM[FA16:0]	LD: SM[FA16:0]
SM[FA18:0]	3050	SM[FA18:0] [LD]	LD	LD: SM[FA18:0]	LD: SM[FA18:0]
SM[FA18:1]	3051	SM[FA18:1] [LD]	LD	LD: SM[FA18:1]	LD: SM[FA18:1]
SM[FA20:0]	3052	SM[FA20:0] [LD]	LD	LD: SM[FA20:0]	LD: SM[FA20:0]
SM[FA20:1]	3053	SM[FA20:1] [LD]	LD	LD: SM[FA20:1]	LD: SM[FA20:1]
SM[FA22:0]	3054	SM[FA22:0] [LD]	LD	LD: SM[FA22:0]	LD: SM[FA22:0]
SM[FA22:1]	3055	SM[FA22:1] [LD]	LD	LD: SM[FA22:1]	LD: SM[FA22:1]
SM[FA24:0]	3056	SM[FA24:0] [LD]	LD	LD: SM[FA24:0]	LD: SM[FA24:0]
SM[FA24:1]	3057	SM[FA24:1] [LD]	LD	LD: SM[FA24:1]	LD: SM[FA24:1]
SM[FA26:0]	3058	SM[FA26:0] [LD]	LD	LD: SM[FA26:0]	LD: SM[FA26:0]
SM[FA26:1]	3059	SM[FA26:1] [LD]	LD	LD: SM[FA26:1]	LD: SM[FA26:1]
SM1123	4612	inosine [saliva]	SM	SM: inosine	SM: inosine
SM1125	4617	isoleucine [saliva]	SM	SM: isoleucine	SM: isoleucine
SM11438	4695	phosphate [saliva]	SM	SM: phosphate	SM: phosphate
SM12035	4679	pelargonate (9:0) [saliva]	SM	SM: pelargonate (9:0)	SM: pelargonate (9:0)
SM12055	4568	galactose [saliva]	SM	SM: galactose	SM: galactose
SM12080	4718	ribose [saliva]	SM	SM: ribose	SM: ribose
SM1299	4766	tyrosine [saliva]	SM	SM: tyrosine	SM: tyrosine
SM1301	4639	lysine [saliva]	SM	SM: lysine	SM: lysine
